编码,中文名称,拼音名称,区域级别,上级区域编码,短名字,后缀
620802000000,峡门回族乡,xia men hui zu xiang,5,620802,峡门回族,乡
440514000000,峡山街道,xia shan jie dao,5,440514,峡山,街道
410106000000,峡窝镇,xia wo zhen,5,410106,峡窝,镇
350702000000,峡阳镇,xia yang zhen,5,350702,峡阳,镇
610727000000,硖口驿镇,xia kou yi zhen,5,610727,硖口驿,镇
350982000000,硖门畲族乡,xia men she zu xiang,5,350982,硖门畲族,乡
630222000000,硖门镇,xia men zhen,5,630222,硖门,镇
330481000000,硖石街道,xia shi jie dao,5,330481,硖石,街道
411203000000,硖石乡,xia shi xiang,5,411203,硖石,乡
610303000000,硖石镇,xia shi zhen,5,610303,硖石,镇
513232000000,辖曼牧场,xia man mu chang,5,513232,辖曼,牧场
513232000000,辖曼镇,xia man zhen,5,513232,辖曼,镇
350125000000,霞拔乡,xia ba xiang,5,350125,霞拔,乡
430304000000,霞城街道,xia cheng jie dao,5,430304,霞城,街道
440904000000,霞洞镇,xia dong zhen,5,440904,霞洞,镇
361103000000,霞峰镇,xia feng zhen,5,361103,霞峰,镇
350624000000,霞葛镇,xia ge zhen,5,350624,霞葛,镇
330327000000,霞关镇,xia guan zhen,5,330327,霞关,镇
341021000000,霞坑镇,xia keng zhen,5,341021,霞坑,镇
131128000000,霞口镇,xia kou zhen,5,131128,霞口,镇
350302000000,霞林街道,xia lin jie dao,5,350302,霞林,街道
430424000000,霞流镇,xia liu zhen,5,430424,霞流,镇
350583000000,霞美镇,xia mei zhen,5,350583,霞美,镇
350623000000,霞美镇,xia mei zhen,5,350623,霞美,镇
330206000000,霞浦街道,xia pu jie dao,5,330206,霞浦,街道
533422000000,霞若傈僳族乡,xia ruo li su zu xiang,5,533422,霞若傈僳族,乡
341881000000,霞西镇,xia xi zhen,5,341881,霞西,镇
430225000000,霞阳镇,xia yang zhen,5,430225,霞阳,镇
441303000000,霞涌街道,xia yong jie dao,5,441303,霞涌,街道
110111000000,霞云岭乡,xia yun ling xiang,5,110111,霞云岭,乡
350628000000,霞寨镇,xia zhai zhen,5,350628,霞寨,镇
451228000000,下坳镇,xia ao zhen,5,451228,下坳,镇
511903000000,下八庙镇,xia ba miao zhen,5,511903,下八庙,镇
513224000000,下八寨乡,xia ba zhai xiang,5,513224,下八寨,乡
511722000000,下八镇,xia ba zhen,5,511722,下八,镇
350824000000,下坝乡,xia ba xiang,5,350824,下坝,乡
520112000000,下坝镇,xia ba zhen,5,520112,下坝,镇
350981000000,下白石镇,xia bai shi zhen,5,350981,下白石,镇
130821000000,下板城镇,xia ban cheng zhen,5,130821,下板城,镇
420506000000,下堡坪乡,xia bao ping xiang,5,420506,下堡坪,乡
130535000000,下堡寺镇,xia bao si zhen,5,130535,下堡寺,镇
500238000000,下堡镇,xia bao zhen,5,500238,下堡,镇
141181000000,下堡镇,xia bao zhen,5,141181,下堡,镇
411726000000,下碑寺乡,xia bei si xiang,5,411726,下碑寺,乡
360124000000,下埠集乡,xia bu ji xiang,5,360124,下埠集,乡
360313000000,下埠镇,xia bu zhen,5,360313,下埠,镇
340826000000,下仓镇,xia cang zhen,5,340826,下仓,镇
120119000000,下仓镇,xia cang zhen,5,120119,下仓,镇
632623000000,下藏科乡,xia cang ke xiang,5,632623,下藏科,乡
540425000000,下察隅镇,xia cha yu zhen,5,540425,下察隅,镇
511524000000,下长镇,xia zhang zhen,5,511524,下长,镇
320723000000,下车镇,xia che zhen,5,320723,下车,镇
441624000000,下车镇,xia che zhen,5,441624,下车,镇
331002000000,下陈街道,xia chen jie dao,5,331002,下陈,街道
231085000000,下城子镇,xia cheng zi zhen,5,231085,下城子,镇
371083000000,下初镇,xia chu zhen,5,371083,下初,镇
430225000000,下村乡,xia cun xiang,5,430225,下村,乡
371324000000,下村乡,xia cun xiang,5,371324,下村,乡
513425000000,下村乡,xia cun xiang,5,513425,下村,乡
140525000000,下村镇,xia cun zhen,5,140525,下村,镇
360502000000,下村镇,xia cun zhen,5,360502,下村,镇
211021000000,下达河乡,xia da he xiang,5,211021,下达河,乡
632621000000,下大武乡,xia da wu xiang,5,632621,下大武,乡
350924000000,下党乡,xia dang xiang,5,350924,下党,乡
370681000000,下丁家镇,xia ding jia zhen,5,370681,下丁家,镇
430224000000,下东街道,xia dong jie dao,5,430224,下东,街道
510921000000,下东乡,xia dong xiang,5,510921,下东,乡
451423000000,下冻镇,xia dong zhen,5,451423,下冻,镇
350823000000,下都镇,xia dou zhen,5,350823,下都,镇
350104000000,下渡街道,xia du jie dao,5,350104,下渡,街道
511123000000,下渡乡,xia du xiang,5,511123,下渡,乡
211224000000,下二台镇,xia er tai zhen,5,211224,下二台,镇
211282000000,下肥镇,xia fei zhen,5,211282,下肥,镇
341525000000,下符桥镇,xia fu qiao zhen,5,341525,下符桥,镇
211381000000,下府经济开发区,xia fu jing ji kai fa qu,5,211381,下府,经济开发区
370911000000,下港镇,xia gang zhen,5,370911,下港,镇
331024000000,下各镇,xia ge zhen,5,331024,下各,镇
130726000000,下宫村乡,xia gong cun xiang,5,130726,下宫村,乡
350122000000,下宫乡,xia gong xiang,5,350122,下宫,乡
632623000000,下贡麻乡,xia gong ma xiang,5,632623,下贡麻,乡
429021000000,下谷坪土家族乡,xia gu ping tu jia zu xiang,5,429021,下谷坪土家族,乡
140224000000,下关乡,xia guan xiang,5,140224,下关,乡
532901000000,下关镇,xia guan zhen,5,532901,下关,镇
330604000000,下管镇,xia guan zhen,5,330604,下管,镇
610502000000,下邽镇,xia gui zhen,5,610502,下邽,镇
440982000000,下郭街道,xia guo jie dao,5,440982,下郭,街道
542426000000,下过乡,xia guo xiang,5,542426,下过,乡
513423000000,下海乡,xia hai xiang,5,513423,下海,乡
140225000000,下韩村乡,xia han cun xiang,5,140225,下韩村,乡
620902000000,下河清乡,xia he qing xiang,5,620902,下河清,乡
130634000000,下河乡,xia he xiang,5,130634,下河,乡
371603000000,下河乡,xia he xiang,5,371603,下河,乡
350622000000,下河乡,xia he xiang,5,350622,下河,乡
632624000000,下红科乡,xia hong ke xiang,5,632624,下红科,乡
350921000000,下浒镇,xia hu zhen,5,350921,下浒,镇
430523000000,下花桥镇,xia hua qiao zhen,5,430523,下花桥,镇
140882000000,下化乡,xia hua xiang,5,140882,下化,乡
130131000000,下槐镇,xia huai zhen,5,130131,下槐,镇
130828000000,下伙房乡,xia huo fang xiang,5,130828,下伙房,乡
210422000000,下夹河乡,xia jia he xiang,5,210422,下夹河,乡
451027000000,下甲镇,xia jia zhen,5,451027,下甲,镇
445281000000,下架山镇,xia jia shan zhen,5,445281,下架山,镇
540525000000,下江乡,xia jiang xiang,5,540525,下江,乡
522633000000,下江镇,xia jiang zhen,5,522633,下江,镇
532624000000,下金厂乡,xia jin chang xiang,5,532624,下金厂,乡
130131000000,下口镇,xia kou zhen,5,130131,下口,镇
632701000000,下拉秀镇,xia la xiu zhen,5,632701,下拉秀,镇
140621000000,下喇叭乡,xia la ba xiang,5,140621,下喇叭,乡
451222000000,下老乡,xia lao xiang,5,451222,下老,乡
650521000000,下涝坝乡,xia lao ba xiang,5,650521,下涝坝,乡
451424000000,下雷镇,xia lei zhen,5,451424,下雷,镇
141031000000,下李乡,xia li xiang,5,141031,下李,乡
140423000000,下良镇,xia liang zhen,5,140423,下良,镇
611026000000,下梁镇,xia liang zhen,5,611026,下梁,镇
511922000000,下两镇,xia liang zhen,5,511922,下两,镇
230321000000,下亮子乡,xia liang zi xiang,5,230321,下亮子,乡
540327000000,下林卡乡,xia lin ka xiang,5,540327,下林卡,乡
341323000000,下楼镇,xia lou zhen,5,341323,下楼,镇
210624000000,下露河朝鲜族乡,xia lu he chao xian zu xiang,5,210624,下露河朝鲜族,乡
500240000000,下路街道,xia lu jie dao,5,500240,下路,街道
513327000000,下罗柯马乡,xia luo ke ma xiang,5,513327,下罗柯马,乡
511526000000,下罗镇,xia luo zhen,5,511526,下罗,镇
431121000000,下马渡镇,xia ma du zhen,5,431121,下马渡,镇
640324000000,下马关镇,xia ma guan zhen,5,640324,下马关,镇
130725000000,下马圈乡,xia ma quan xiang,5,130725,下马圈,乡
210505000000,下马塘街道,xia ma tang jie dao,5,210505,下马塘,街道
650522000000,下马崖乡,xia ma ya xiang,5,650522,下马崖,乡
140622000000,下马峪乡,xia ma yu xiang,5,140622,下马峪,乡
513422000000,下麦地乡,xia mai di xiang,5,513422,下麦地,乡
441284000000,下茆镇,xia mao zhen,5,441284,下茆,镇
431002000000,下湄桥街道,xia mei qiao jie dao,5,431002,下湄桥,街道
513222000000,下孟乡,xia meng xiang,5,513222,下孟,乡
140603000000,下面高乡,xia mian gao xiang,5,140603,下面高,乡
610503000000,下庙镇,xia miao zhen,5,610503,下庙,镇
140603000000,下木角乡,xia mu jiao xiang,5,140603,下木角,乡
513334000000,下木拉乡,xia mu la xiang,5,513334,下木拉,乡
451226000000,下南乡,xia nan xiang,5,451226,下南,乡
610830000000,下廿里铺镇,xia nian li pu zhen,5,610830,下廿里铺,镇
422828000000,下坪乡,xia ping xiang,5,422828,下坪,乡
360902000000,下浦街道,xia pu jie dao,5,360902,下浦,街道
360881000000,下七乡,xia qi xiang,5,360881,下七,乡
440825000000,下桥镇,xia qiao zhen,5,440825,下桥,镇
542424000000,下曲乡,xia qu xiang,5,542424,下曲,乡
141121000000,下曲镇,xia qu zhen,5,141121,下曲,镇
350429000000,下渠乡,xia qu xiang,5,350429,下渠,乡
140924000000,下茹越乡,xia ru yue xiang,5,140924,下茹越,乡
141125000000,下三交镇,xia san jiao zhen,5,141125,下三交,镇
330104000000,下沙街道,xia sha jie dao,5,330104,下沙,街道
350781000000,下沙镇,xia sha zhen,5,350781,下沙,镇
522302000000,下山镇,xia shan zhen,5,522302,下山,镇
140322000000,下社乡,xia she xiang,5,140322,下社,乡
140622000000,下社镇,xia she zhen,5,140622,下社,镇
430304000000,下摄司街道,xia she si jie dao,5,430304,下摄司,街道
140221000000,下深井乡,xia shen jing xiang,5,140221,下深井,乡
150222000000,下湿壕镇,xia shi hao zhen,5,150222,下湿壕,镇
321183000000,下蜀镇,xia shu zhen,5,321183,下蜀,镇
441224000000,下帅壮族瑶族乡,xia shuai zhuang zu yao zu xiang,5,441224,下帅壮族瑶族,乡
620602000000,下双镇,xia shuang zhen,5,620602,下双,镇
140603000000,下水头乡,xia shui tou xiang,5,140603,下水头,乡
540524000000,下水乡,xia shui xiang,5,540524,下水,乡
540233000000,下司马镇,xia si ma zhen,5,540233,下司马,镇
522601000000,下司镇,xia si zhen,5,522601,下司,镇
522726000000,下司镇,xia si zhen,5,522726,下司,镇
610627000000,下寺湾镇,xia si wan zhen,5,610627,下寺湾,镇
510823000000,下寺镇,xia si zhen,5,510823,下寺,镇
441881000000,下太镇,xia tai zhen,5,441881,下太,镇
410423000000,下汤镇,xia tang zhen,5,410423,下汤,镇
361123000000,下塘乡,xia tang xiang,5,361123,下塘,乡
340121000000,下塘镇,xia tang zhen,5,340121,下塘,镇
140602000000,下团堡乡,xia tuan bao xiang,5,140602,下团堡,乡
513326000000,下拖乡,xia tuo xiang,5,513326,下拖,乡
150430000000,下洼镇,xia wa zhen,5,150430,下洼,镇
411327000000,下洼镇,xia wa zhen,5,411327,下洼,镇
371603000000,下洼镇,xia wa zhen,5,371603,下洼,镇
120103000000,下瓦房街道,xia wa fang jie dao,5,120103,下瓦房,街道
450881000000,下湾镇,xia wan zhen,5,450881,下湾,镇
330683000000,下王镇,xia wang zhen,5,330683,下王,镇
321281000000,下圩镇,xia wei zhen,5,321281,下圩,镇
120119000000,下窝头镇,xia wo tou zhen,5,120119,下窝头,镇
522301000000,下五屯街道,xia wu tun jie dao,5,522301,下五屯,街道
120114000000,下伍旗镇,xia wu qi zhen,5,120114,下伍旗,镇
620981000000,下西号镇,xia xi hao zhen,5,620981,下西号,镇
520603000000,下溪侗族乡,xia xi dong zu xiang,5,520603,下溪侗族,乡
511133000000,下溪镇,xia xi zhen,5,511133,下溪,镇
361103000000,下溪镇,xia xi zhen,5,361103,下溪,镇
420923000000,下辛店镇,xia xin dian zhen,5,420923,下辛店,镇
510722000000,下新乡,xia xin xiang,5,510722,下新,乡
421127000000,下新镇,xia xin zhen,5,421127,下新,镇
513328000000,下雄乡,xia xiong xiang,5,513328,下雄,乡
330182000000,下涯镇,xia ya zhen,5,330182,下涯,镇
540233000000,下亚东乡,xia ya dong xiang,5,540233,下亚东,乡
440825000000,下洋镇,xia yang zhen,5,440825,下洋,镇
350803000000,下洋镇,xia yang zhen,5,350803,下洋,镇
350525000000,下洋镇,xia yang zhen,5,350525,下洋,镇
620111000000,下窑街道,xia yao jie dao,5,620111,下窑,街道
419001000000,下冶镇,xia ye zhen,5,419001,下冶,镇
330212000000,下应街道,xia ying jie dao,5,330212,下应,街道
630202000000,下营藏族乡,xia ying zang zu xiang,5,630202,下营藏族,乡
370786000000,下营镇,xia ying zhen,5,370786,下营,镇
120119000000,下营镇,xia ying zhen,5,120119,下营,镇
430721000000,下渔口镇,xia yu kou zhen,5,430721,下渔口,镇
410328000000,下峪镇,xia yu zhen,5,410328,下峪,镇
140109000000,下元街道,xia yuan jie dao,5,140109,下元,街道
320682000000,下原镇,xia yuan zhen,5,320682,下原,镇
141129000000,下枣林乡,xia zao lin xiang,5,141129,下枣林,乡
141181000000,下栅乡,xia zha xiang,5,141181,下栅,乡
130324000000,下寨乡,xia zhai xiang,5,130324,下寨,乡
610523000000,下寨镇,xia zhai zhen,5,610523,下寨,镇
140302000000,下站街道,xia zhan jie dao,5,140302,下站,街道
361123000000,下镇镇,xia zhen zhen,5,361123,下镇,镇
120114000000,下朱庄街道,xia zhu zhuang jie dao,5,120114,下朱庄,街道
330521000000,下渚湖街道,xia zhu hu jie dao,5,330521,下渚湖,街道
350124000000,下祝乡,xia zhu xiang,5,350124,下祝,乡
130624000000,下庄乡,xia zhuang xiang,5,130624,下庄,乡
532923000000,下庄镇,xia zhuang zhen,5,532923,下庄,镇
500116000000,夏坝镇,xia ba zhen,5,500116,夏坝,镇
360602000000,夏埠乡,xia bu xiang,5,360602,夏埠,乡
431125000000,夏层铺镇,xia ceng pu zhen,5,431125,夏层铺,镇
371083000000,夏村镇,xia cun zhen,5,371083,夏村,镇
350702000000,夏道镇,xia dao zhen,5,350702,夏道,镇
370685000000,夏甸镇,xia dian zhen,5,370685,夏甸,镇
140423000000,夏店镇,xia dian zhen,5,140423,夏店,镇
410482000000,夏店镇,xia dian zhen,5,410482,夏店,镇
420922000000,夏店镇,xia dian zhen,5,420922,夏店,镇
341522000000,夏店镇,xia dian zhen,5,341522,夏店,镇
131028000000,夏垫镇,xia dian zhen,5,131028,夏垫,镇
411081000000,夏都街道,xia dou jie dao,5,411081,夏都,街道
341802000000,夏渡林场,xia du lin chang,5,341802,夏渡,林场
430182000000,夏铎铺镇,xia duo pu zhen,5,430182,夏铎铺,镇
360481000000,夏畈镇,xia fan zhen,5,360481,夏畈,镇
350421000000,夏坊乡,xia fang xiang,5,350421,夏坊,乡
320281000000,夏港街道,xia gang jie dao,5,320281,夏港,街道
440112000000,夏港街道,xia gang jie dao,5,440112,夏港,街道
340181000000,夏阁镇,xia ge zhen,5,340181,夏阁,镇
370285000000,夏格庄镇,xia ge zhuang zhen,5,370285,夏格庄,镇
110117000000,夏各庄镇,xia ge zhuang zhen,5,110117,夏各庄,镇
130283000000,夏官营镇,xia guan ying zhen,5,130283,夏官营,镇
620123000000,夏官营镇,xia guan ying zhen,5,620123,夏官营,镇
411325000000,夏馆镇,xia guan zhen,5,411325,夏馆,镇
653126000000,夏合甫乡,xia he fu xiang,5,653126,夏合甫,乡
411381000000,夏集乡,xia ji xiang,5,411381,夏集,乡
321023000000,夏集镇,xia ji zhen,5,321023,夏集,镇
340421000000,夏集镇,xia ji zhen,5,340421,夏集,镇
210423000000,夏家堡镇,xia jia bao zhen,5,210423,夏家堡,镇
220183000000,夏家店街道,xia jia dian jie dao,5,220183,夏家店,街道
150404000000,夏家店乡,xia jia dian xiang,5,150404,夏家店,乡
141122000000,夏家营镇,xia jia ying zhen,5,141122,夏家营,镇
410422000000,夏李乡,xia li xiang,5,410422,夏李,乡
540326000000,夏里乡,xia li xiang,5,540326,夏里,乡
330603000000,夏履镇,xia lu zhen,5,330603,夏履,镇
653101000000,夏马勒巴格镇,xia ma le ba ge zhen,5,653101,夏马勒巴格,镇
653130000000,夏玛勒乡,xia ma le xiang,5,653130,夏玛勒,乡
542422000000,夏玛乡,xia ma xiang,5,542422,夏玛,乡
350427000000,夏茂镇,xia mao zhen,5,350427,夏茂,镇
140729000000,夏门镇,xia men zhen,5,140729,夏门,镇
653129000000,夏普吐勒镇,xia pu tu le zhen,5,653129,夏普吐勒,镇
341226000000,夏桥镇,xia qiao zhen,5,341226,夏桥,镇
513335000000,夏邛镇,xia qiong zhen,5,513335,夏邛,镇
370683000000,夏邱镇,xia qiu zhen,5,370683,夏邱,镇
542423000000,夏曲镇,xia qu zhen,5,542423,夏曲,镇
632822000000,夏日哈镇,xia ri ha zhen,5,632822,夏日哈,镇
230903000000,夏日社区服务站,xia ri she qu fu wu zhan,5,230903,夏日,社区
540236000000,夏如乡,xia ru xiang,5,540236,夏如,乡
451481000000,夏石镇,xia shi zhen,5,451481,夏石,镇
430481000000,夏塘镇,xia tang zhen,5,430481,夏塘,镇
654026000000,夏特柯尔克孜族乡,xia te ke er ke zi zu xiang,5,654026,夏特柯尔克孜族,乡
371323000000,夏蔚镇,xia wei zhen,5,371323,夏蔚,镇
511529000000,夏溪乡,xia xi xiang,5,511529,夏溪,乡
650422000000,夏乡,xia xiang,5,650422,夏乡,
310118000000,夏阳街道,xia yang jie dao,5,310118,夏阳,街道
350421000000,夏阳乡,xia yang xiang,5,350421,夏阳,乡
450423000000,夏宜瑶族乡,xia yi yao zu xiang,5,450423,夏宜瑶族,乡
450403000000,夏郢镇,xia ying zhen,5,450403,夏郢,镇
520403000000,夏云镇,xia yun zhen,5,520403,夏云,镇
360828000000,夏造镇,xia zao zhen,5,360828,夏造,镇
370911000000,夏张镇,xia zhang zhen,5,370911,夏张,镇
370826000000,夏镇街道,xia zhen jie dao,5,370826,夏镇,街道
370214000000,夏庄街道,xia zhuang jie dao,5,370214,夏庄,街道
370785000000,夏庄镇,xia zhuang zhen,5,370785,夏庄,镇
131126000000,夏庄镇,xia zhuang zhen,5,131126,夏庄,镇
411528000000,夏庄镇,xia zhuang zhen,5,411528,夏庄,镇
371122000000,夏庄镇,xia zhuang zhen,5,371122,夏庄,镇
371082000000,夏庄镇,xia zhuang zhen,5,371082,夏庄,镇
654226000000,夏孜盖乡,xia zi gai xiang,5,654226,夏孜盖,乡
350203000000,厦港街道,sha gang jie dao,5,350203,厦港,街道
360881000000,厦坪镇,sha ping zhen,5,360881,厦坪,镇
421224000000,厦铺镇,sha pu zhen,5,421224,厦铺,镇
445224000000,仙庵镇,xian an zhen,5,445224,仙庵,镇
430521000000,仙槎桥镇,xian cha qiao zhen,5,430521,仙槎桥,镇
440514000000,仙城镇,xian cheng zhen,5,440514,仙城,镇
440118000000,仙村镇,xian cun zhen,5,440118,仙村,镇
331122000000,仙都街道,xian dou jie dao,5,331122,仙都,街道
350629000000,仙都镇,xian dou zhen,5,350629,仙都,镇
331102000000,仙渡乡,xian du xiang,5,331102,仙渡,乡
510725000000,仙鹅乡,xian e xiang,5,510725,仙鹅,乡
511528000000,仙峰苗族乡,xian feng miao zu xiang,5,511528,仙峰苗族,乡
510725000000,仙峰乡,xian feng xiang,5,510725,仙峰,乡
610928000000,仙河镇,xian he zhen,5,610928,仙河,镇
370503000000,仙河镇,xian he zhen,5,370503,仙河,镇
450110000000,仙湖镇,xian hu zhen,5,450110,仙湖,镇
450103000000,仙葫经济开发区,xian hu jing ji kai fa qu,5,450103,仙葫,经济开发区
330726000000,仙华街道,xian hua jie dao,5,330726,仙华,街道
